Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1992,Barcelona,Basketball,Basketball,"EINIKIS, Gintaras",LTU,Men,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"JOVAISA, Sergejus",LTU,Men,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"KARNISOVAS, Arturas",LTU,Men,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"KRAPIKAS, Gintaras",LTU,Men,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"KURTINAITIS, Rimas",LTU,Men,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"MARCIULIONIS, Sarunas",LTU,Men,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"PAZDRAZDIS, Alvydas",LTU,Men,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"SABONIS, Arvydas",LTU,Men,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"VISOCKAS, Arunas",LTU,Men,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"BARKLEY, Charles",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"BIRD, Larry",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"DREXLER, Clyde",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"EWING, Patrick Aloysius",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"JOHNSON, Earvin",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"JORDAN, Michael",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"LAETTNER, Christian D.",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"MALONE, Karl",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"MULLIN, Christopher Paul",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"PIPPEN, Scottie",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"ROBINSON, David Maurice",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"STOCKTON, John Houston",USA,Men,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"ALANOVIC, Vladan",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"ARAPOVIC, Franjo",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"CVJETICANIN, Danko",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"GREGOV, Alan",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"KOMAZEC, Arijan",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"KUKOC, Toni",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"NAGLIC, Aramis",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"PERASOVIC, Velimir",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"PETROVIC, Drazen",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"RADJA, Dino",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"TABAK, Zan",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"VRANKOVIC, Stojko",CRO,Men,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"BULLETT, Victoria",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"CHARLES, Daedra",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"COOPER, Cynthia",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"DAVIS, Clarissa",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"DIXON, Medina",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"EDWARDS, Teresa",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"JACKSON, Tammy",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"JONES, Carolyn",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"MCCLAIN, Katrina Felicia",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"MCCONNELL, Suzanne",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"ORR, Victoria",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"WEATHERSPOON, Teresa",USA,Women,Basketball,Bronze
1992,Barcelona,Basketball,Basketball,"BARANOVA, Elena",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"BOUNATIANTS, Elen",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"CHVAIBOVITCH, Elena",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"GERLITS, Irina",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"KHOUDACHOVA, Elena",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"MINKH, Irina",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"SOUMNIKOVA, Irina",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"TKACHENKO, Marina",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"TORNIKIDOU, Elena",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"ZABOLOUEVA, Svetlana",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"ZASSOULSKAIA, Natalia",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"ZHIRKO, Elena",EUN,Women,Basketball,Gold
1992,Barcelona,Basketball,Basketball,"CONG, Xuedi",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"HE, Jun",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"LI, Dongmei",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"LI, Xin",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"LIU, Jun",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"LIU, Qing",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"PENG, Ping",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"WANG, Fang",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"ZHAN, Shuping",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"ZHENG, Dongmei",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"ZHENG, Haixia",CHN,Women,Basketball,Silver
1992,Barcelona,Basketball,Basketball,"ZHENG, Xiulin",CHN,Women,Basketball,Silver
1992,Barcelona,Boxing,Boxing,"QUAST, Jan",GER,Men,- 48KG (Light-Flyweight),Bronze
1992,Barcelona,Boxing,Boxing,"VELASCO, Roel",PHI,Men,- 48KG (Light-Flyweight),Bronze
1992,Barcelona,Boxing,Boxing,"MARCELO GARCIA, Rogelio",CUB,Men,- 48KG (Light-Flyweight),Gold
1992,Barcelona,Boxing,Boxing,"BOJINOV, Daniel Petrov",BUL,Men,- 48KG (Light-Flyweight),Silver
1992,Barcelona,Boxing,Boxing,"NIELSEN, Brian",DEN,Men,+ 91KG (Super Heavyweight),Bronze
1992,Barcelona,Boxing,Boxing,"ROUSSINOV, Svilen Aldinov",BUL,Men,+ 91KG (Super Heavyweight),Bronze
1992,Barcelona,Boxing,Boxing,"BALADO MENDEZ, Roberto",CUB,Men,+ 91KG (Super Heavyweight),Gold
1992,Barcelona,Boxing,Boxing,"IGBINEGHU, Richard",NGR,Men,+ 91KG (Super Heavyweight),Silver
1992,Barcelona,Boxing,Boxing,"AUSTIN, Timothy",USA,Men,48 - 51KG (Flyweight),Bronze
1992,Barcelona,Boxing,Boxing,"KOVACS, Istvan",HUN,Men,48 - 51KG (Flyweight),Bronze
1992,Barcelona,Boxing,Boxing,"CHOI, Chol Su",PRK,Men,48 - 51KG (Flyweight),Gold
1992,Barcelona,Boxing,Boxing,"GONZALEZ SANCHEZ, Raul",CUB,Men,48 - 51KG (Flyweight),Silver
1992,Barcelona,Boxing,Boxing,"ACHIK, Mohamed",MAR,Men,51 - 54KG (Bantamweight),Bronze
1992,Barcelona,Boxing,Boxing,"LI, Gwang Sik",PRK,Men,51 - 54KG (Bantamweight),Bronze
1992,Barcelona,Boxing,Boxing,"CASAMAYOR JOHNSON, Joel",CUB,Men,51 - 54KG (Bantamweight),Gold
1992,Barcelona,Boxing,Boxing,"MCCULLOUGH, Wayne",IRL,Men,51 - 54KG (Bantamweight),Silver
1992,Barcelona,Boxing,Boxing,"PALIANI, Ramazi",EUN,Men,54 - 57KG (Featherweight),Bronze
1992,Barcelona,Boxing,Boxing,"SOLTANI, Hocine",ALG,Men,54 - 57KG (Featherweight),Bronze
1992,Barcelona,Boxing,Boxing,"TEWS, Andreas",GER,Men,54 - 57KG (Featherweight),Gold
1992,Barcelona,Boxing,Boxing,"REYES LOPEZ, Faustino",ESP,Men,54 - 57KG (Featherweight),Silver
1992,Barcelona,Boxing,Boxing,"BAYARSAIKHAN, Namjil",MGL,Men,57 - 60KG (Lightweight),Bronze
1992,Barcelona,Boxing,Boxing,"HONG, Sung Sik",KOR,Men,57 - 60KG (Lightweight),Bronze
1992,Barcelona,Boxing,Boxing,"DE LA HOYA, Oscar",USA,Men,57 - 60KG (Lightweight),Gold
1992,Barcelona,Boxing,Boxing,"RUDOLPH, Marco",GER,Men,57 - 60KG (Lightweight),Silver
1992,Barcelona,Boxing,Boxing,"DOROFTEI, Leonard Dorin",ROU,Men,60 - 63.5KG (Light-Welterweight),Bronze
1992,Barcelona,Boxing,Boxing,"KJALL, Jyri Göran",FIN,Men,60 - 63.5KG (Light-Welterweight),Bronze
1992,Barcelona,Boxing,Boxing,"VINENT, Hector",CUB,Men,60 - 63.5KG (Light-Welterweight),Gold
1992,Barcelona,Boxing,Boxing,"LEDUC, Mark",CAN,Men,60 - 63.5KG (Light-Welterweight),Silver
1992,Barcelona,Boxing,Boxing,"ACEVEDO SANTIAGO, Anibal",PUR,Men,63.5 - 67KG (Welterweight),Bronze
1992,Barcelona,Boxing,Boxing,"CHENGLAI, Arkom",THA,Men,63.5 - 67KG (Welterweight),Bronze
1992,Barcelona,Boxing,Boxing,"CARRUTH, Michael",IRL,Men,63.5 - 67KG (Welterweight),Gold
1992,Barcelona,Boxing,Boxing,"HERNANDEZ SIERRA, Juan",CUB,Men,63.5 - 67KG (Welterweight),Silver
1992,Barcelona,Boxing,Boxing,"MIZSEI, Gyorgy",HUN,Men,67 - 71KG (Light-Middleweight),Bronze
1992,Barcelona,Boxing,Boxing,"REID, Robin David",GBR,Men,67 - 71KG (Light-Middleweight),Bronze
1992,Barcelona,Boxing,Boxing,"LEMUS GARCIA, Juan Carlos",CUB,Men,67 - 71KG (Light-Middleweight),Gold
1992,Barcelona,Boxing,Boxing,"DELIBAS, Orhan",NED,Men,67 - 71KG (Light-Middleweight),Silver
1992,Barcelona,Boxing,Boxing,"JOHNSON, Christopher",CAN,Men,71-75KG,Bronze
1992,Barcelona,Boxing,Boxing,"LEE, Seung Bae",KOR,Men,71-75KG,Bronze
1992,Barcelona,Boxing,Boxing,"HERNANDEZ ASCUY, Ariel",CUB,Men,71-75KG,Gold
1992,Barcelona,Boxing,Boxing,"BYRD, Christopher",USA,Men,71-75KG,Silver
1992,Barcelona,Boxing,Boxing,"BARTNIK, Wojciech",POL,Men,75 - 81KG (Light-Heavyweight),Bronze
1992,Barcelona,Boxing,Boxing,"BERES, Zoltan",HUN,Men,75 - 81KG (Light-Heavyweight),Bronze
1992,Barcelona,Boxing,Boxing,"MAY, Torsten",GER,Men,75 - 81KG (Light-Heavyweight),Gold
1992,Barcelona,Boxing,Boxing,"ZAOULITCHNI, Rostislav",EUN,Men,75 - 81KG (Light-Heavyweight),Silver
1992,Barcelona,Boxing,Boxing,"TUA, David",NZL,Men,81 - 91KG (Heavyweight),Bronze
1992,Barcelona,Boxing,Boxing,"VANDERLIJDE, Arnold",NED,Men,81 - 91KG (Heavyweight),Bronze
1992,Barcelona,Boxing,Boxing,"SAVON, Felix",CUB,Men,81 - 91KG (Heavyweight),Gold
1992,Barcelona,Boxing,Boxing,"IZONRITEI, David",NGR,Men,81 - 91KG (Heavyweight),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"ZALA, Gyorgy",HUN,Men,C-1 1000M (Canoe Single),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"BUKHALOV, Nikolai Petkov",BUL,Men,C-1 1000M (Canoe Single),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"KLEMENTYEV, Ivans",LAT,Men,C-1 1000M (Canoe Single),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"HEUKRODT, Olaf",GER,Men,C-1 500M (Canoe Single),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"BUKHALOV, Nikolai Petkov",BUL,Men,C-1 500M (Canoe Single),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"SLIWINSKI, Michal",EUN,Men,C-1 500M (Canoe Single),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"BOIVIN, Olivier",FRA,Men,C-2 1000M (Canoe Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"HOYER, Didier",FRA,Men,C-2 1000M (Canoe Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"PAPKE, Ulrich",GER,Men,C-2 1000M (Canoe Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"SPELLY, Ingo",GER,Men,C-2 1000M (Canoe Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"FREDERIKSEN, Christian Wigeo",DEN,Men,C-2 1000M (Canoe Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"NIELSSON, Arne",DEN,Men,C-2 1000M (Canoe Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"MARINOV, Martin Guerguiev",BUL,Men,C-2 500M (Canoe Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"STOYANOV, Blagovest Nikolov",BUL,Men,C-2 500M (Canoe Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"DOVGALYONOK, Dmitri",EUN,Men,C-2 500M (Canoe Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"MASSEIKOV, Alexandre",EUN,Men,C-2 500M (Canoe Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"PAPKE, Ulrich",GER,Men,C-2 500M (Canoe Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"SPELLY, Ingo",GER,Men,C-2 500M (Canoe Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"BARTON, Gregory Mark",USA,Men,K-1 1000M (Kayak Single),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"ROBINSON, Clint",AUS,Men,K-1 1000M (Kayak Single),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"HOLMANN, Knut",NOR,Men,K-1 1000M (Kayak Single),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"HOLMANN, Knut",NOR,Men,K-1 500M (Kayak Single),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"KOLEHMAINEN, Mikko Yrjö",FIN,Men,K-1 500M (Kayak Single),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"GYULAY, Zsolt",HUN,Men,K-1 500M (Kayak Single),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"DYLEWSKA-SWIATOWIAK, Izabella",POL,Women,K-1 500M (Kayak Single),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",GER,Women,K-1 500M (Kayak Single),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"KOBAN, Rita",HUN,Women,K-1 500M (Kayak Single),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"BIALKOWSKI, Dariusz",POL,Men,K-2 1000M (Kayak Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"KOTOWICZ, Grzegorz",POL,Men,K-2 1000M (Kayak Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"BLUHM, Kay",GER,Men,K-2 1000M (Kayak Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"GUTSCHE, Torsten Rene",GER,Men,K-2 1000M (Kayak Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"OLSSON, Gunnar",SWE,Men,K-2 1000M (Kayak Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"SUNDQVIST, Karl",SWE,Men,K-2 1000M (Kayak Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"DREOSSI, Bruno",ITA,Men,K-2 500M (Kayak Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"ROSSI, Antonio",ITA,Men,K-2 500M (Kayak Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"BLUHM, Kay",GER,Men,K-2 500M (Kayak Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"GUTSCHE, Torsten Rene",GER,Men,K-2 500M (Kayak Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"FREIMUT, Maciej",POL,Men,K-2 500M (Kayak Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"KURPIEWSKI, Wojciech",POL,Men,K-2 500M (Kayak Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"DONUSZ, Eva",HUN,Women,K-2 500M (Kayak Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"KOBAN, Rita",HUN,Women,K-2 500M (Kayak Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"PORTWICH, Ramona",GER,Women,K-2 500M (Kayak Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"VON SECK, Anke",GER,Women,K-2 500M (Kayak Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"ANDERSSON, Agneta",SWE,Women,K-2 500M (Kayak Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"GUNNARSSON, Susanne",SWE,Women,K-2 500M (Kayak Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"ANDERSSON, Ramon Dean",AUS,Men,K-4 1000M (Kayak Four),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"GRAHAM, Kelvin John",AUS,Men,K-4 1000M (Kayak Four),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"ROWLING, Ian Mark",AUS,Men,K-4 1000M (Kayak Four),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"WOOD, Steven Michael",AUS,Men,K-4 1000M (Kayak Four),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"KEGEL, Oliver Michael",GER,Men,K-4 1000M (Kayak Four),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"REINECK, Thomas",GER,Men,K-4 1000M (Kayak Four),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"VON APPEN, Mario",GER,Men,K-4 1000M (Kayak Four),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"WOHLLEBE, Andre Gerhard",GER,Men,K-4 1000M (Kayak Four),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"ABRAHAM, Attila",HUN,Men,K-4 1000M (Kayak Four),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"CSIPES, Ferenc",HUN,Men,K-4 1000M (Kayak Four),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"FIDEL, Laszlo",HUN,Men,K-4 1000M (Kayak Four),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"GYULAY, Zsolt",HUN,Men,K-4 1000M (Kayak Four),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"ANDERSSON, Agneta",SWE,Women,K-4 500M (Kayak Four),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"HAGLUND, Maria",SWE,Women,K-4 500M (Kayak Four),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"OLSSON, Anna",SWE,Women,K-4 500M (Kayak Four),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"ROSENQVIST, Susanne",SWE,Women,K-4 500M (Kayak Four),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"CZIGANY, Kinga",HUN,Women,K-4 500M (Kayak Four),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"DONUSZ, Eva",HUN,Women,K-4 500M (Kayak Four),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"KOBAN, Rita",HUN,Women,K-4 500M (Kayak Four),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"MESZAROS, Erika",HUN,Women,K-4 500M (Kayak Four),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"BORCHERT, Katrin",GER,Women,K-4 500M (Kayak Four),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",GER,Women,K-4 500M (Kayak Four),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"PORTWICH, Ramona",GER,Women,K-4 500M (Kayak Four),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak F,"VON SECK, Anke",GER,Women,K-4 500M (Kayak Four),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"AVRIL, Jacky",FRA,Men,C-1 (Canoe Single),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"POLLERT, Lukas",TCH,Men,C-1 (Canoe Single),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"MARRIOTT, Gareth John",GBR,Men,C-1 (Canoe Single),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"ADISSON, Franck",FRA,Men,C-2 (Canoe Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"FORGUES, Wilfrid",FRA,Men,C-2 (Canoe Double),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"JACOBI, Joe",USA,Men,C-2 (Canoe Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"STRAUSBAUGH, Scott",USA,Men,C-2 (Canoe Double),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"ROHAN, Jiri",TCH,Men,C-2 (Canoe Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"SIMEK, Miroslav",TCH,Men,C-2 (Canoe Double),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"LETTMANN, Jochen",GER,Men,K-1 (Kayak Single),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"FERRAZZI, Pierpaolo",ITA,Men,K-1 (Kayak Single),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"CURINIER, Sylvain",FRA,Men,K-1 (Kayak Single),Silver
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"CHLADEK, Dana",USA,Women,K-1 (Kayak Single),Bronze
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"MICHELER-JONES, Elisabeth",GER,Women,K-1 (Kayak Single),Gold
1992,Barcelona,Canoe / Kayak,Canoe / Kayak S,"WOODWARD, Danielle Anne",AUS,Women,K-1 (Kayak Single),Silver
1992,Barcelona,Cycling,Cycling Road,"OZOLS, Dainis",LAT,Men,Individual Road Race,Bronze
1992,Barcelona,Cycling,Cycling Road,"CASARTELLI, Fabio",ITA,Men,Individual Road Race,Gold
1992,Barcelona,Cycling,Cycling Road,"DEKKER, Erik",NED,Men,Individual Road Race,Silver
1992,Barcelona,Cycling,Cycling Road,"KNOL, Monique",NED,Women,Individual Road Race,Bronze
1992,Barcelona,Cycling,Cycling Road,"WATT, Kathryn Anne",AUS,Women,Individual Road Race,Gold
1992,Barcelona,Cycling,Cycling Road,"LONGO-CIPRELLI, Jeannie",FRA,Women,Individual Road Race,Silver
1992,Barcelona,Cycling,Cycling Road,"BOUSSARD, Herve",FRA,Men,Team Time Trial,Bronze
1992,Barcelona,Cycling,Cycling Road,"FAIVRE-PIERRET, Didier",FRA,Men,Team Time Trial,Bronze
1992,Barcelona,Cycling,Cycling Road,"GAUMONT, Philippe",FRA,Men,Team Time Trial,Bronze
1992,Barcelona,Cycling,Cycling Road,"HAREL, Jean-Louis",FRA,Men,Team Time Trial,Bronze
1992,Barcelona,Cycling,Cycling Road,"DITTERT, Bernd",GER,Men,Team Time Trial,Gold
1992,Barcelona,Cycling,Cycling Road,"MEYER, Christian",GER,Men,Team Time Trial,Gold
1992,Barcelona,Cycling,Cycling Road,"PESCHEL, Uwe",GER,Men,Team Time Trial,Gold
1992,Barcelona,Cycling,Cycling Road,"RICH, Michael",GER,Men,Team Time Trial,Gold
1992,Barcelona,Cycling,Cycling Road,"ANASTASIA, Flavio",ITA,Men,Team Time Trial,Silver
1992,Barcelona,Cycling,Cycling Road,"COLOMBO, Luca",ITA,Men,Team Time Trial,Silver
1992,Barcelona,Cycling,Cycling Road,"CONTRI, Gianfranco",ITA,Men,Team Time Trial,Silver
1992,Barcelona,Cycling,Cycling Road,"PERON, Andrea",ITA,Men,Team Time Trial,Silver
1992,Barcelona,Cycling,Cycling Track,"HARTWELL, Erin W.",USA,Men,1KM Time Trial,Bronze
1992,Barcelona,Cycling,Cycling Track,"MORENO PERINAN, Jose Manuel",ESP,Men,1KM Time Trial,Gold
1992,Barcelona,Cycling,Cycling Track,"KELLY, Shane",AUS,Men,1KM Time Trial,Silver
1992,Barcelona,Cycling,Cycling Track,"ANDERSON, Gary John",NZL,Men,Individual Pursuit,Bronze
1992,Barcelona,Cycling,Cycling Track,"BOARDMAN, Christopher Miles",GBR,Men,Individual Pursuit,Gold
1992,Barcelona,Cycling,Cycling Track,"LEHMANN, Jens",GER,Men,Individual Pursuit,Silver
1992,Barcelona,Cycling,Cycling Track,"TWIGG, Rebecca Lynne",USA,Women,Individual Pursuit,Bronze
1992,Barcelona,Cycling,Cycling Track,"ROSSNER, Petra",GER,Women,Individual Pursuit,Gold
1992,Barcelona,Cycling,Cycling Track,"WATT, Kathryn Anne",AUS,Women,Individual Pursuit,Silver
1992,Barcelona,Cycling,Cycling Track,"MATHY, Cedric",BEL,Men,Points Race,Bronze
1992,Barcelona,Cycling,Cycling Track,"LOMBARDI, Giovanni",ITA,Men,Points Race,Gold
1992,Barcelona,Cycling,Cycling Track,"VAN BON, Leon",NED,Men,Points Race,Silver
1992,Barcelona,Cycling,Cycling Track,"HARINGA, Ingrid",NED,Women,Sprint,Bronze
1992,Barcelona,Cycling,Cycling Track,"SALUMAE, Erika",EST,Women,Sprint,Gold
1992,Barcelona,Cycling,Cycling Track,"NEUMANN, Annett",GER,Women,Sprint,Silver
1992,Barcelona,Cycling,Cycling Track,"HARNETT, Curtis",CAN,Men,Sprint Indivual,Bronze
1992,Barcelona,Cycling,Cycling Track,"FIEDLER, Jens",GER,Men,Sprint Indivual,Gold
1992,Barcelona,Cycling,Cycling Track,"NEIWAND, Garry Malcolm",AUS,Men,Sprint Indivual,Silver
1992,Barcelona,Cycling,Cycling Track,"FROST, Ken",DEN,Men,Team Pursuit (4000M),Bronze
1992,Barcelona,Cycling,Cycling Track,"MADSEN, Jimmi",DEN,Men,Team Pursuit (4000M),Bronze
